,b,sb,P,X1,X2,X3,X4,X5
0,0.5706041429009922,0.2060378111361698,1.1823653555992764,-0.6371948887861196,-0.49052892400787407,-0.7575750469407558,2.584122452273184,-1.415442443037841
1,1.5667132367178054,0.25254914517868154,1.1823653555992764,0.34328821660752107,0.2700423900985591,-1.4814875964711813,0.2946282555301243,-2.2130652183740205
2,1.9378310179893699,-0.24318711743380672,1.1823653555992764,-0.6496418416069923,0.3455113229152935,1.0323458531196366,-0.2049860351173658,1.7590747790215748
3,1.3349836308915408,-0.4877514381420185,1.1823653555992764,-1.3257881727218874,-0.8528193275182978,-0.5517719361798745,-0.46281984459970005,-1.0532743791149835
4,1.06071869142206,-0.15371198775681294,1.1823653555992764,1.4008845432047545,5.424265469311716,-5.252166639132709,-1.9117256397328197,-5.182268272730419
5,0.5058097480024782,-0.02320250556432224,1.1823653555992764,-0.9693083830584762,-1.4443940517414422,1.102569513944072,0.001313892581497278,-0.09968533151112746
6,0.781733360098178,0.3942528386647375,1.1823653555992764,1.3921492826228952,-0.9987821542989227,1.5748220840617635,2.5623082805607007,-0.7102805634526314
7,0.8721365152041017,-0.2304552892897388,1.1823653555992764,-1.1116020037129961,-0.7123390043538804,0.9019380691536929,1.9068965494507424,2.1226941748205936
8,1.2077438309415378,0.3693428531022095,1.1823653555992764,-1.482246529439363,-0.5524388621538872,-1.6384902379030524,0.47707050018019714,-0.6212936997483902
9,1.0369761373351793,-0.17086803121499472,1.1823653555992764,-0.9029460109355673,-1.3510000652326328,2.3754467953067318,0.19923683815013482,3.974397202784
10,1.1597744227335085,-0.2868892805863609,1.1823653555992764,-1.0208200102434444,-1.7361099762877699,1.4095998705428308,0.5269347788590864,0.16369645003018318
11,0.7561561317689687,0.23030323219574478,1.1823653555992764,-0.9434094770595302,-1.1811703515761072,-0.22759260199777542,-0.3864769967988435,-1.3188126661632567
12,1.1930592343495745,0.4882920752982546,1.1823653555992764,-1.363632189509696,-1.6236717302491968,-0.5637802907095466,1.2558386659327319,-1.6869840738224968
13,1.0050976679035246,0.4179478812679194,1.1823653555992764,-0.9987596405099618,-1.354771274011524,-0.5798424585960724,0.3946298037456115,-0.976533113204224
14,1.637635490810471,-0.4130627999510408,1.1823653555992764,-0.7195222686801451,-0.27856669928813993,4.567522649298708,1.2551116540960332,1.008680262614559
15,1.5081671956606353,-0.19401851815692472,1.1823653555992764,-1.3824685832669594,-1.0388035096266062,-1.0996267891266573,-0.2689149875217436,6.338692563198236
