,X1,U,X2,X3,X4,X5,X6,X7
0,-2.24785176969921,0.14276782958044837,0.5190334030823832,-0.6500896823005373,-0.3498187903959987,-0.3450048656838549,-1.0647735648466443,1.1751285327236116
1,0.02243475780948425,0.14276782958044837,0.3241870395478191,-0.6032532005882563,0.33779162804727547,0.6711654598615879,0.9380271740553535,-0.9693895259909722
2,0.5009485310179184,0.14276782958044837,-0.8948253274400366,1.1835341530564911,-0.41294637922196203,-0.522570281020006,-1.1980824667712524,-0.02947322651812467
3,0.10808353968436243,0.14276782958044837,0.09856071108361003,-1.0391673493775688,-0.6367896672916277,0.11152333580056649,-1.0344826245315109,0.7992708902583884
4,-1.8220822462140989,0.14276782958044837,0.8531477728915322,-1.0826316657053447,-0.6382129591496678,-0.971400661483429,-1.1295087934462984,-1.089438197129351
5,-0.8782245984688594,0.14276782958044837,0.9081574751030981,-1.2388180878977275,0.5699313071476367,0.9995189938936041,1.1200782704041194,0.7076456659432843
6,0.5921468600971832,0.14276782958044837,0.8990595491120763,-0.9091544041826095,0.5892543062753831,-0.38721524673866337,0.9200852590540166,-0.8682947108920812
7,0.2675084302285824,0.14276782958044837,0.30955373830290955,0.22443329850300991,0.6196382335924551,1.1587302310162264,1.0857524045951101,0.9917899779860812
8,0.1390600208923174,0.14276782958044837,0.7374230391795591,0.6923861710134797,0.05269642220090699,0.41783227542109247,1.197022066730142,-0.4734902000987752
9,-0.7724274805898577,0.14276782958044837,-0.1376143145695487,0.6185388240725163,0.5993183121198876,0.7786403833861553,0.6323218442616466,0.9724991968282006
10,0.003241891153619892,0.14276782958044837,-0.779737851848908,0.507376085496335,-0.48994122401684553,0.49363368712044425,0.6461978802578391,-0.36499553517839806
11,-0.0812628803326985,0.14276782958044837,-0.6396788674918416,-0.8243314760470298,0.8834306807944553,-0.9593516059076801,0.9000278945838807,-0.6326009071938412
12,-0.6441304497066509,0.14276782958044837,-0.5473632272831003,-1.2382880585202036,-0.18524989607228412,-1.1265877727242652,-1.062730395309032,-0.9611782904539921
13,1.1264422532980682,0.14276782958044837,0.2437157578221393,0.7736774852517689,0.3397010194722342,0.72422902985845,1.2215553976470095,-0.3086967040162572
14,0.06396700994771876,0.14276782958044837,0.09934750289828785,-0.8797859833133822,0.7023420844068637,-0.4347647033743402,0.8417170491488009,-1.1653011840171168
15,1.6856774475924043,0.14276782958044837,-0.541956222222886,0.7154627688895288,0.5059965041552116,0.44100484482282665,-0.3176614082452983,-0.09802238175470582
16,0.00024632038825326164,0.14276782958044837,0.15418896007477262,-0.5747429439807303,0.899369286627807,0.1889278567626674,1.194695789227817,-0.22473086364795383
17,-0.12100856767493615,0.14276782958044837,-0.04373030376138282,-0.49987370849681073,0.13610941295776977,0.34826110793047177,0.01261116739287633,-0.15927754902670915
18,0.5351621721572631,0.14276782958044837,0.1268318720408523,-0.2893802879062383,0.9706935272913821,-0.3117657413733732,-0.6581150476651747,0.808444350792046
19,-0.6672693325731414,0.14276782958044837,0.504571759296484,0.7854527647258431,1.093505168538351,0.7598502101915242,0.700260258511313,-0.6341997993690331
20,-0.8624016093819562,0.14276782958044837,-1.0303381142345684,-0.16348175981176213,0.6797421586560468,-1.0002173828747192,-1.1791828398407729,-1.0355323237947647
21,-0.3648847235759257,0.14276782958044837,-0.9437383606803991,0.7216144764385034,-1.069319092191847,-0.5736729047321243,-1.1092426494616223,1.0508135658029658
22,0.7283262988350026,0.14276782958044837,1.00944246335008,1.2063739692795532,1.0171696810837554,1.0317578967499468,1.0001298017994005,1.2177989274298604
23,1.0880446651968334,0.14276782958044837,0.2529767801145664,-0.9274848474382227,0.6408472920611988,0.2545724299456021,-0.1326322403077332,0.6470606995982173
24,0.32186205826296804,0.14276782958044837,0.5392794184612725,0.8040962200135069,-0.418083695924291,0.9605294050737766,-1.0165973043864243,0.44892926716850334
25,-0.5495266344669527,0.14276782958044837,0.36876199984068814,-1.1292619712558185,0.7502873944064152,-0.883507672239651,0.238757326772715,-0.6420623654140296
26,-0.2242487912687635,0.14276782958044837,0.8736413470150453,0.028207959744797055,0.9227693852046581,0.11348677494786155,0.5455472799440062,1.1263256968978266
27,1.5159037009435108,0.14276782958044837,-0.6903003394468762,0.9966155696032822,0.007796762622032828,0.8259018809665857,-0.33320903355947246,-0.15521590906721836
28,2.7767013722549465,0.14276782958044837,-0.7173475993499129,1.289630412610806,0.08104302680219358,0.7686199527406955,0.9568337790167044,0.6296788621636804
29,0.29142853103817024,0.14276782958044837,-0.39779445757875975,-0.46286771803336785,-0.6481046712628751,-0.9422247914727784,-1.0527500533518266,-1.2074306649081923
30,0.05637947749368413,0.14276782958044837,-0.4234163477567095,1.1210168504561309,0.020597070111259323,1.1967981021415803,1.2259707833992974,1.177953467627213
31,0.6335211758008573,0.14276782958044837,1.1762055168996162,0.9314615212261107,0.17805242075006528,1.11967823988138,-0.5338432629763037,0.9882133030459631
32,-1.007831707511402,0.14276782958044837,-0.49510369666428933,-0.7301786976168515,-0.06879740367077927,-1.0474333514933276,-0.6842718296136,-1.1593914684082045
33,2.6698112002038146,0.14276782958044837,0.7562822433934756,1.0211270781244202,1.0787426922684216,0.31157055979695913,0.6088553111187073,-0.31270933432569364
