,X1,U,X2,X4,X3,X5,X6,X7
0,0.5865029389769285,0.9192198774314899,0.5305297430094501,-0.00820154360109285,0.4080716702250519,1.1214425218885864,1.0934264293565583,1.1686826683379496
1,0.19995081654330332,0.9192198774314899,0.813009128910919,0.5503998765030362,0.9914757665558133,0.9443633181865366,1.2755038468469484,1.1533872252552455
2,-0.1278035663266746,0.9192198774314899,-0.8097217394456154,-0.3342247517079046,1.1900433286061585,0.6608548065228794,0.2770313107791916,1.1290702568382418
3,-1.2487354298600424,0.9192198774314899,0.7843246885622049,0.8610099531041704,-0.8940870896861989,-0.23333922127556456,0.9715716787902873,0.9613602909688331
4,-0.28899234917764965,0.9192198774314899,0.7965544793973555,-0.5965917056295885,0.770244568736134,0.6802313128497738,0.5615451432578674,0.8152959191192458
5,-1.0740870264792557,0.9192198774314899,0.7993680434447268,0.8990116283949109,-0.737942163840155,0.11162521191802001,1.198533438140486,-0.35211524209628375
6,-0.22228459628545388,0.9192198774314899,-0.7365912266850275,0.6500816325219758,-0.8964634127280025,-1.1785190201280982,-1.0505967847552236,-0.30591562048211834
7,1.8919185360266046,0.9192198774314899,-0.2065216463187656,-0.5717276588919807,0.5757332933483532,-0.029045532202507048,-0.7642715699395168,0.21529141876944696
8,1.9092374973247543,0.9192198774314899,-1.0186074323762557,-0.8941699826801698,1.1125345260486383,0.7868419130938099,-0.07972073053749024,0.7934436309976035
9,-0.08689479652286455,0.9192198774314899,0.31776989082935136,-0.6743076203281448,0.7013816324982751,1.128578372527155,1.0453632382144364,0.4613954489717524
10,0.516119238695204,0.9192198774314899,-0.7318443724976614,0.2135857647448252,0.8363749742917875,-0.29730968760011134,0.8035782693657444,0.29147816035715157
11,-0.6305196963107821,0.9192198774314899,0.7482414389404389,-0.5399477334716414,1.1268310357365245,1.1735567662652935,0.1902722127932958,0.32180407042367076
12,0.31842833155635997,0.9192198774314899,-0.5077809441471777,0.3342577529478291,0.049777770693956086,0.09911789465572862,-0.42656596505985866,0.36614362579156884
13,0.21712451600661112,0.9192198774314899,-0.9540680619507026,-0.4746753064599,0.8077802596418592,-1.0922231338182078,-0.6461257779553208,-1.053083663665912
14,0.17634705500964654,0.9192198774314899,-0.8706393073721836,0.25791631447688645,0.8660416836742104,-0.45173741384201943,0.8232733374440678,-0.22075372403541804
15,1.810858310945036,0.9192198774314899,-0.14478083030265118,-1.2244703431145696,0.5699470935091063,0.10955158036294353,-1.0105424888479535,-1.1428886766707822
16,-0.02738687768482917,0.9192198774314899,0.4959223280716033,0.02404644544868464,0.3885296393437074,0.021725042860056644,-0.33257285903357203,-0.947878761269627
17,0.23833238238531107,0.9192198774314899,1.0910969720645525,0.21254215113356495,1.0816084193604598,0.923646766745616,0.0034616751407392805,0.9314319841509439
18,-0.8272604767229028,0.9192198774314899,0.4219311084659921,0.6307066633272617,0.6026016683916314,0.772565613391907,0.6318669773037999,0.43303190364194843
19,0.07671527071910497,0.9192198774314899,-0.2300578440565815,-0.022919709388693532,-1.2032656148870775,0.002002864834356058,0.1572846576468185,-0.20586630688940533
