,0,1,2
0,1.4563728694655322,2.3638008055338524,0.11781238504924714
1,0.9134879214561052,2.820646095648373,0.3163654525693639
2,0.8642190081817369,2.3708897322551286,0.09645201160072134
3,0.8875962287580471,2.3741510937620154,0.1481654058789611
4,1.061186633012628,2.5764304942269116,0.13744475345299512
5,0.39041208654172455,2.34917494235301,0.08304643601662612
6,3.0351400979097156,2.776885095055303,0.12031435425939592
7,0.5865162013088383,2.641461096792073,0.17041786314094995
8,3.006809326753478,1.866113571666828,0.18060315642499639
9,0.41025846145311823,1.9331353715064008,0.1854230309950854
10,0.8125486277652557,2.6354602359387553,0.2906841473937962
11,4.451981529550829,2.519488217835793,0.2172255415475447
12,0.3001511377243234,1.7119860139946632,0.26157695122724284
13,3.604168654185358,2.571437199387465,0.4356662240776381
14,12.68360161489971,2.6519415705810747,0.2922545443791805
15,3.543885058499135,3.0746678893255397,0.21150209321157623
16,3.1591415588615765,2.36130660796803,0.12857146113426873
17,0.4016728463849296,3.9193038807493883,0.10932881571023992
18,0.9910732495746467,1.7106500981445831,0.11855745959290172
19,0.7120802419454344,2.803349076658221,0.21068499353935258
20,1.311300241536569,2.398747484128678,0.07124202928165194
21,0.2518071431894003,2.9978282156708733,0.24416684618272072
22,8.546273790425584,2.916875449169137,0.14424072989188477
23,0.11226511687654518,2.203955690630822,0.14374667060424273
24,0.21894993011986066,2.5188240455243904,0.19446779650689255
25,1.2198161457459664,2.9065056896578882,0.11563302086661464
26,0.35996480376218215,1.8002537848298252,0.08423545565167397
27,2.7947008039973107,3.083734773610881,0.20165437634139383
28,3.3885015150956006,2.1225560590787813,0.19366670552902854
29,0.7202565125906906,2.215250137633712,0.12372570697338245
30,2.5728376638372397,2.1610450678859956,0.14250522125992787
31,1.6715093643992822,2.3863054891823023,0.2497864910209029
32,1.5166291670707797,2.2285599430482406,0.20932983016469828
33,0.5512071514852526,4.052422808134048,0.1742498137210823
34,2.7567913469285124,2.684044549499032,0.09668441595212057
35,0.9365294448634973,3.8680478280188653,0.10601878458863963
36,0.6678139541528064,2.605651287702141,0.19048370560587913
37,3.5628045417530103,3.0734490426677374,0.37160810346277723
38,3.6236091350687936,3.2557923259354333,0.2220306362387015
39,0.7322369389443825,1.9796360264709083,0.1987911039751318
40,2.644191446090788,2.2282017785942796,0.05864300822139947
41,1.6483753163156183,2.265101612019002,0.0826493168385935
42,1.411651793326462,2.517185078805801,2.918340190357383
43,0.29719355221948845,3.3107863471040373,0.07924958961939352
44,3.307056595864029,1.863250761202391,0.10173696868767647
45,2.784122001462792,2.7761066094551174,0.23351722907930156
46,1.4813491114720378,3.37091349476721,0.10982523986660059
47,0.8099857100916045,2.0328887317843956,0.11804154407917572
48,0.27791693965515374,2.74294992671356,0.19120945149830115
49,0.8332418119480246,2.6358240664634525,0.23930959101535004
50,0.20883011572928306,2.3059297923341338,0.17382955607088163
51,0.19580200758326535,2.645686752565387,0.1667641707673161
52,2.765410846731519,2.8567244991525036,0.26752952934882795
53,0.2780025992057689,2.223427970704093,0.23351401172370428
54,0.9074172980375576,2.6600865202797936,0.17333146059283966
55,2.862339046326613,2.541198624021233,0.14162107399791157
56,0.5160377108674868,2.820737847826383,0.13058076368675417
57,1.4098670942098763,1.5761165050511772,0.1016767397815398
58,2.2723671171437307,2.7616526341455474,0.26302417077246093
59,0.9980449613988047,1.777218044311715,0.18748225763539977
60,0.4954531053941574,1.6169343605188713,0.23008825971544417
61,2.3017972598973153,2.455585646175157,0.16543750709102462
62,1.3320516901434123,2.9219262161835475,0.13604842662235667
63,3.101959759440878,3.0087758972167404,0.26612520854077254
64,4.267450306068763,2.7304857917698078,0.1521235821747355
65,1.4673389198617577,2.421145651254193,0.14127164166576464
66,0.23392231509584727,2.755134758999232,0.10267860272732027
67,2.6683921083214024,2.703349622030013,0.14275411522687628
68,0.8902521308347118,2.2347150685760875,0.157595821527622
69,0.585045153817677,2.1203122342395657,0.21572738033795005
70,2.8020859963994695,1.4314877489473274,0.08007144597940218
71,1.9825448637387373,2.083342994785349,0.0976312801693338
72,0.7616587705630926,2.1976473330881703,0.10378111978666822
73,4.234208551859791,2.3237571868173394,0.21766831389776425
74,3.1081255521374604,2.7604002202290627,0.11003676421596076
75,1.2849410063695168,2.156621570681034,0.1376022044591682
76,1.6670022546472918,2.713332438348134,0.3236312981913466
77,1.191100293257504,1.8702620862154018,0.12025323096950602
78,0.43825003024821313,2.334307490218251,0.2580670224807706
79,12.019494273018433,3.1677228115985603,0.13089515959842132
80,1.4907164024608361,1.6268904782242142,0.11004292260094589
81,1.380661043580163,2.27840016026973,0.07063014398422207
82,4.140318176173201,2.7521975358129738,0.21907251982795317
83,2.888652980154585,1.718297818381494,0.13836818643306603
84,3.7817401331819527,2.29825663185899,0.09092186865585285
85,2.675487143761878,2.5154792689372494,0.08925245786750274
86,0.4363802295682502,2.3251659939253746,0.21972324785127892
87,1.6021756563782499,2.143663970270871,0.1868530630293134
88,1.1856852176195838,2.267683591742852,0.09714210190984802
89,0.1653685010012884,3.0052200117556223,0.2081996893907934
90,1.2033206239444383,2.487043625672215,0.08568808217623429
91,0.8200782238448019,2.7685671103552716,0.17898063379734958
92,1.0315631141288208,2.7752034561721075,0.16811646647895653
93,0.5173306239702669,3.357319001410389,0.21308984300505074
94,0.6020987319654175,2.81706229175572,0.1222283779822604
95,0.5334801208444535,3.016617725316488,0.14247234149061247
96,3.8863374590028186,3.017730214360569,0.078808560980448
97,0.12016153210049624,2.174197755246915,0.23352529525118662
98,3.7727021139440065,2.649766636846212,0.11888617408915644
99,0.1727144579940526,1.682127800150565,0.18214397890596906
100,2.636492227804685,2.460404044589387,0.11989120702811147
101,1.3922960318231692,2.8627928045245876,0.1074783128423603
102,1.5289018389998907,1.378786736852794,0.12481149744625827
103,1.0115132012148271,2.701708927447742,0.2772156351976098
104,0.2967047890589435,2.1530671270366306,0.1909265560539622
105,2.603242683544163,1.8400945089466918,0.25855174403975806
106,0.4423484630970817,1.9507541739526313,0.3344472489651435
107,0.22559799064582325,1.9367183917011943,0.09914893893484202
108,0.4793299950025314,2.204085198775451,0.21523436367286575
109,6.808163485687078,1.814004594558543,0.14491879699525853
110,0.8686088573271077,1.828467221240345,0.2480864643272053
111,1.4226240480575503,2.006690028301965,0.12929396699273935
112,0.940834889506418,1.9356778452371506,0.1455447755650868
113,0.4792732563362995,2.2937016640767776,0.1456684068302394
114,1.1892704855549836,2.352976877024888,0.1276710706094271
115,0.867796149629504,2.0012382361302956,0.13218394158397748
116,1.5893394542610726,2.029536463507377,0.14293794454245515
117,1.1972034851813766,2.12442487997262,0.10191014180616204
118,2.7747368795911935,2.8419852323146038,0.17732177296635943
119,0.6832545741036293,2.5149301893426035,0.10182759869856037
120,0.5248670199615539,2.088429318580798,0.17609462713411816
121,0.08764194355346173,1.8840305398072732,0.2727989318189064
122,3.962358016322982,2.312351300006176,0.17480263372347235
123,2.7508870084128807,2.6036279823991606,0.13621293572853696
124,0.8814524400266688,2.5034791214518015,0.08197058108957349
125,0.2586275591387797,3.025414971498565,0.21486101731411114
126,1.2601363268534063,2.539894509098767,0.22697808654056426
127,0.159565648222206,2.5689479627732994,0.1590831608018673
128,1.4284799734973954,2.239494311063388,0.12617322926720725
129,1.5932146463353678,2.2311339958289857,0.18337518305993294
130,0.910541820826017,2.091536433410477,0.2598588297237678
131,0.19687468701233904,2.351662517211128,0.14517648897346236
132,3.0962395350511063,1.7219215754590462,0.13823112641472815
133,0.2706843827164766,3.1566848394583915,0.14030075002147024
134,0.6647138527406683,2.285819982465506,0.18327824867853193
135,0.23140757286629163,2.6020931176290514,0.3060514857689
136,7.336859495706776,2.042666806108375,0.20079166625045322
137,1.3244397855892986,1.7712392500316736,0.12503222253535315
138,1.207112075626892,2.4003417064260395,0.1943656208112264
139,0.28076318749418194,2.1314721045930267,0.1938093783912014
140,0.2619931895657414,2.0268643757184703,0.1489046331108065
141,1.5410566350234096,2.244194032825651,0.21890286628680136
