,b,sb,P,X1,X2,X3,X4,X5
0,1.3223352526061805,-0.34376360153452135,1.0,-1.3122840810311307,1.4959525150195874,4.753647156618446,2.4027158054466087,4.099070496653879
1,1.949037978292961,-0.14081761998397613,1.0,-1.3246154643804404,0.281122050703039,4.178063885365135,3.1073663209510114,5.766759873497612
2,0.8290520652172326,0.027107927931560694,1.0,4.197749154851163,-6.791187901713291,-3.9646004831796313,-2.974163832042449,8.199279403977165
3,1.2520474511223423,-0.4660934178478574,1.0,-1.4641347690810198,1.5000268924435307,6.627378811558583,4.132812406257937,9.182875240321735
4,0.9414051423578326,-0.49882237270436947,1.0,-1.0003202921238992,1.098542714243608,1.6768426107862862,1.834203286772932,2.658496091456895
5,0.7404664424810348,0.19737751100794465,1.0,1.649623548630319,1.3239968913782514,-2.7126708383830125,-5.522953165244154,-9.083236219082643
6,1.5226563179696333,0.16810426502926112,1.0,-0.02650788442699037,-1.0610410047628744,0.38123554907722035,4.071897908203066,7.3646183740420375
7,1.7914104683287355,-0.2214895967685916,1.0,-0.03790441029018976,-1.2544454987731601,-2.233813921002425,-0.35514786168864854,-2.6868795884139693
8,1.6442537213520751,0.22488723501185215,1.0,-0.2967487114426648,-0.6184708894456068,-1.1778561690497509,-0.8218322751669463,-3.439055195349154
9,0.8391383801452836,0.4115967264893797,1.0,-0.7507489490449643,0.718604154929392,1.1085618298016255,3.346151639169154,9.217678322422078
10,1.5026087908386507,0.132534646096913,1.0,-0.7904611545776465,0.223502630258676,4.204339231725213,3.7251778554795,9.416753435338794
11,1.1838553341047047,0.24169386246606317,1.0,-0.45514051699078806,2.21641640596724,2.794963878152455,3.3279669879451204,3.8699064670161087
12,1.6247459495375391,0.1918837490207561,1.0,-0.1257189926261626,30.991545943482564,33.057642568040635,-5.000638692644735,-3.73868745456167
13,0.8976798936462476,0.11304865588514568,1.0,-0.8820676266359158,-0.24088149128497394,1.1713799834323866,0.6148326853167987,0.07361175830731215
14,1.9446491372962602,-0.4166880666419819,1.0,-1.2819629943131787,1.0097631956501019,4.048156994592323,2.256868976590989,13.82849455520601
15,0.9358374641439202,0.3094333885620869,1.0,-1.3656844933026682,1.1039027229347491,3.559245569333801,2.159633037206554,3.4378445951772907
16,1.1359027472575802,0.38565287305998985,1.0,-0.15734302240428844,9.138749713419223,6.948211129399401,-4.406698002164852,-9.242932558739849
17,1.5392160553969942,0.10788050530746784,1.0,0.5656745386558915,-1.427835721392081,-3.1628312850483966,-1.7345577890785837,-3.7365722080395827
18,0.5003980673969561,-0.27069175925142386,1.0,1.139649346218234,-2.7110305132887693,-4.493698699924023,-3.762901103457882,-4.008893350902753
19,0.5896346275902158,-0.13955062750552083,1.0,0.4594135081471773,-0.753569484732143,-2.7795344379893083,-1.6832015673764902,-3.9007294800278105
20,1.3256109969060859,0.3078401377889918,1.0,-0.7292619212252061,-0.22808240001773017,1.5953418117328693,3.1978453994848923,3.2402946885171104
21,1.4420513830561819,0.49545337905519404,1.0,-0.8790109369313607,1.8043184256789884,1.9278995696240142,1.0291229975374154,0.04339303901563252
22,0.8815762702292651,0.4724898979306855,1.0,0.15596403708689022,-1.2158112354735764,-2.5384552296572362,-2.1295257773552274,-3.899100712654006
23,1.4703199970110876,0.2891073696069578,1.0,-1.113898496961387,-0.036236395274227506,2.6325187570095823,2.074560448060591,3.2618294888388553
24,1.5979485922457064,0.10129900549203097,1.0,0.5088267546850092,-1.5863278716327835,-3.4640786277310687,-2.499682121060771,-4.936159208467524
25,0.885065254503941,-0.37557027603052295,1.0,3.6563633596407223,-3.7240224848266865,-11.2335770570294,-8.701386416478833,-14.757909685442513
26,1.354187618124958,-0.16099796145894185,1.0,-0.4136727624168026,0.6665974554334197,0.6417736155549045,0.08311535299526329,-1.5280549412652573
27,1.064863631961412,0.014887103383440459,1.0,-0.8743698593510091,-0.35434142388916623,-0.014146637456372568,1.5201155760776053,-0.753989168931695
28,1.8878512740810898,0.007549620565907911,1.0,-0.47821349509819444,0.41316871410802314,0.7444584907252532,-0.36745512126498947,-1.2038600961572459
29,1.9982235046356889,0.25758765139493733,1.0,-1.3689108059278383,2.3224800995292654,4.362031501308173,1.591653199102708,12.64936621239632
30,1.7027125007175619,0.45961993114362254,1.0,-1.106214875948131,6.253577511946297,6.530470536937858,-0.7647630411902614,-4.140902788755325
31,1.5164575069009518,0.2650723376447718,1.0,0.8322833944273555,-2.065896595994845,-2.597879751718717,0.18043160481251186,-0.3783510075949015
32,1.1408336142845394,-0.41526385744614824,1.0,-1.2202147384139195,0.5737818860747659,1.5113696974444473,1.2426054610658106,-0.12526669452994632
33,0.8346548958710271,-0.14951939277405701,1.0,-0.748703432164969,0.22494022948418024,8.327392572868618,6.607357003590562,17.518932613542706
34,0.9151952044365241,0.32391101256752775,1.0,-1.4050117107641034,2.358238773962241,14.65330801249619,9.131424875126463,24.47492288586711
35,0.929976636253437,0.0030288401254909836,1.0,-0.24746019517160356,2.472835392891688,1.893014132299974,0.16507531482108262,-1.2469883262975812
36,1.3082700182392772,0.4994918539215035,1.0,-0.7712514975333682,0.642377288070942,0.6869658955175195,-0.005316915963609503,-2.430912110797829
37,1.4510950398205982,-0.3084132766049843,1.0,-0.26393590330085837,1.143722504185806,2.042592280022487,4.000300357127375,3.3923105157532927
